id	line	column	filename	methodname	varname	vartype	lastassign	dis0	isparam	infor	incondnum	bodyuse	if
546	100	6	ContinuedFraction.java	evaluate	cN	double	+	10	0	0	1	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	deltaN	double	*	5	0	0	1	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	small	double	1e-50	26	0	0	3	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	hPrev	double	getA()	25	0	0	1	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	n	int	1	21	0	0	1	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	dPrev	double	0.0	20	0	0	0	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	cPrev	double	NAME	19	0	0	0	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	hN	double	NAME	18	0	0	2	NO_USE	1
546	100	6	ContinuedFraction.java	evaluate	x	double	PARAM_AS	27	1	0	0	PARAM_USE	0
546	100	6	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	27	1	0	1	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	27	1	0	1	NO_USE	0
546	100	6	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	2147483647	0	0	4	FIELD_USE	0
547	103	6	ContinuedFraction.java	evaluate	a	double	getA()	19	0	0	0	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	b	double	getB()	18	0	0	0	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	dN	double	+	17	0	0	1	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	cN	double	+	13	0	0	1	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	deltaN	double	*	8	0	0	1	NO_USE	1
547	103	6	ContinuedFraction.java	evaluate	small	double	1e-50	29	0	0	3	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	hPrev	double	getA()	28	0	0	1	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	n	int	1	24	0	0	1	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	dPrev	double	0.0	23	0	0	0	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	cPrev	double	NAME	22	0	0	0	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	hN	double	NAME	21	0	0	2	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	x	double	PARAM_AS	30	1	0	0	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	30	1	0	1	NO_USE	1
547	103	6	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	30	1	0	1	NO_USE	0
547	103	6	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	2147483647	0	0	4	NO_USE	1
548	111	4	ContinuedFraction.java	evaluate	small	double	1e-50	37	0	0	3	NO_USE	0
548	111	4	ContinuedFraction.java	evaluate	hPrev	double	getA()	36	0	0	1	NO_USE	0
548	111	4	ContinuedFraction.java	evaluate	n	int	1	32	0	0	1	NO_USE	1
548	111	4	ContinuedFraction.java	evaluate	dPrev	double	0.0	31	0	0	0	NO_USE	0
548	111	4	ContinuedFraction.java	evaluate	cPrev	double	NAME	30	0	0	0	NO_USE	0
548	111	4	ContinuedFraction.java	evaluate	hN	double	NAME	29	0	0	2	NO_USE	0
548	111	4	ContinuedFraction.java	evaluate	x	double	PARAM_AS	38	1	0	0	PARAM_USE	0
548	111	4	ContinuedFraction.java	evaluate	epsilon	double	PARAM_AS	38	1	0	1	NO_USE	0
548	111	4	ContinuedFraction.java	evaluate	maxIterations	int	PARAM_AS	38	1	0	1	PARAM_USE	1
548	111	4	ContinuedFraction.java	evaluate	THIS	ContinuedFraction	UNKNOWN_AS	2147483647	0	0	4	FIELD_USE	0
549	129	4	OpenIntToDoubleHashMap.java	computeCapacity	expectedSize	int	PARAM_AS	1	1	0	1	NO_USE	1
549	129	4	OpenIntToDoubleHashMap.java	computeCapacity	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
550	134	4	OpenIntToDoubleHashMap.java	computeCapacity	capacity	int	CAST	2	0	0	1	RET_USE	1
550	134	4	OpenIntToDoubleHashMap.java	computeCapacity	powerOfTwo	int	highestOneBit()	1	0	0	1	NO_USE	1
550	134	4	OpenIntToDoubleHashMap.java	computeCapacity	expectedSize	int	PARAM_AS	6	1	0	1	NO_USE	0
550	134	4	OpenIntToDoubleHashMap.java	computeCapacity	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
551	155	4	OpenIntToDoubleHashMap.java	get	hash	int	hashOf()	2	0	0	0	NO_USE	0
551	155	4	OpenIntToDoubleHashMap.java	get	index	int	&	1	0	0	3	ARRIDX_USE	1
551	155	4	OpenIntToDoubleHashMap.java	get	key	int	PARAM_AS	3	1	0	2	NO_USE	1
551	155	4	OpenIntToDoubleHashMap.java	get	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	3	FIELD_USE	1
552	158	4	OpenIntToDoubleHashMap.java	get	hash	int	hashOf()	5	0	0	0	NO_USE	0
552	158	4	OpenIntToDoubleHashMap.java	get	index	int	&	4	0	0	3	NO_USE	1
552	158	4	OpenIntToDoubleHashMap.java	get	key	int	PARAM_AS	6	1	0	2	NO_USE	0
552	158	4	OpenIntToDoubleHashMap.java	get	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	3	FIELD_USE	1
553	165	6	OpenIntToDoubleHashMap.java	get	perturb	int	perturb()	3	0	1	0	NO_USE	0
553	165	6	OpenIntToDoubleHashMap.java	get	hash	int	hashOf()	12	0	1	0	NO_USE	0
553	165	6	OpenIntToDoubleHashMap.java	get	index	int	&	11	0	1	3	ARRIDX_USE	1
553	165	6	OpenIntToDoubleHashMap.java	get	j	int	NAME	4	0	1	0	NO_USE	0
553	165	6	OpenIntToDoubleHashMap.java	get	key	int	PARAM_AS	13	1	1	2	NO_USE	1
553	165	6	OpenIntToDoubleHashMap.java	get	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	1	3	FIELD_USE	1
554	179	4	OpenIntToDoubleHashMap.java	containsKey	hash	int	hashOf()	2	0	0	0	NO_USE	0
554	179	4	OpenIntToDoubleHashMap.java	containsKey	index	int	&	1	0	0	3	NO_USE	1
554	179	4	OpenIntToDoubleHashMap.java	containsKey	key	int	PARAM_AS	3	1	0	2	NO_USE	1
554	179	4	OpenIntToDoubleHashMap.java	containsKey	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	3	NO_USE	1
555	182	4	OpenIntToDoubleHashMap.java	containsKey	hash	int	hashOf()	5	0	0	0	NO_USE	0
555	182	4	OpenIntToDoubleHashMap.java	containsKey	index	int	&	4	0	0	3	NO_USE	1
555	182	4	OpenIntToDoubleHashMap.java	containsKey	key	int	PARAM_AS	6	1	0	2	NO_USE	0
555	182	4	OpenIntToDoubleHashMap.java	containsKey	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	3	NO_USE	1
556	189	6	OpenIntToDoubleHashMap.java	containsKey	perturb	int	perturb()	3	0	1	0	NO_USE	0
556	189	6	OpenIntToDoubleHashMap.java	containsKey	hash	int	hashOf()	12	0	1	0	NO_USE	0
556	189	6	OpenIntToDoubleHashMap.java	containsKey	index	int	&	11	0	1	3	NO_USE	1
556	189	6	OpenIntToDoubleHashMap.java	containsKey	j	int	NAME	4	0	1	0	NO_USE	0
556	189	6	OpenIntToDoubleHashMap.java	containsKey	key	int	PARAM_AS	13	1	1	2	NO_USE	1
556	189	6	OpenIntToDoubleHashMap.java	containsKey	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	1	3	NO_USE	1
557	229	4	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	2	0	0	0	NO_USE	0
557	229	4	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	1	0	0	11	RET_USE	1
557	229	4	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	3	1	0	3	ARR_USE	0
557	229	4	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	3	1	0	8	ARR_USE	1
557	229	4	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	3	1	0	3	==	0
557	229	4	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	3	1	0	0	NO_USE	0
557	229	4	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
558	233	6	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	6	0	0	0	NO_USE	0
558	233	6	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	5	0	0	11	PARAM_USE	1
558	233	6	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	7	1	0	3	NO_USE	1
558	233	6	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	7	1	0	8	NO_USE	1
558	233	6	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	7	1	0	3	NO_USE	1
558	233	6	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	7	1	0	0	NO_USE	0
558	233	6	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	12	0	0	0	NO_USE	0
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	11	0	0	11	NO_USE	1
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	perturb	int	perturb()	2	0	0	0	PARAM_USE	0
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	j	int	NAME	1	0	0	0	NO_USE	0
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	13	1	0	3	ARR_USE	0
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	13	1	0	8	ARR_USE	1
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	13	1	0	3	==	0
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	13	1	0	0	&	0
559	239	4	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	17	0	0	0	NO_USE	0
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	16	0	0	11	NO_USE	1
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	perturb	int	perturb()	7	0	0	0	NO_USE	0
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	j	int	NAME	6	0	0	0	NO_USE	0
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	18	1	0	3	NO_USE	1
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	18	1	0	8	NO_USE	1
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	18	1	0	3	NO_USE	1
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	18	1	0	0	NO_USE	0
560	244	8	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	22	0	0	0	NO_USE	0
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	21	0	0	11	RET_USE	1
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	perturb	int	perturb()	12	0	0	0	NO_USE	0
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	j	int	NAME	11	0	0	0	NO_USE	0
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	23	1	0	3	NO_USE	0
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	23	1	0	8	ARR_USE	1
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	23	1	0	3	NO_USE	0
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	23	1	0	0	NO_USE	0
561	249	4	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	26	0	0	0	NO_USE	0
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	25	0	0	11	PARAM_USE	1
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	perturb	int	perturb()	16	0	0	0	NO_USE	0
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	j	int	NAME	15	0	0	0	NO_USE	0
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	27	1	0	3	NO_USE	0
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	27	1	0	8	NO_USE	1
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	27	1	0	3	NO_USE	0
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	27	1	0	0	NO_USE	0
562	253	6	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	34	0	0	0	NO_USE	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	33	0	0	11	ARRIDX_USE	1
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	perturb	int	perturb()	24	0	0	0	NO_USE	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	j	int	NAME	23	0	0	0	NO_USE	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	firstRemoved	int	NAME	4	0	0	0	RET_USE	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	35	1	0	3	ARR_USE	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	35	1	0	8	ARR_USE	1
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	35	1	0	3	==	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	35	1	0	0	NO_USE	0
563	261	6	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	hash	int	hashOf()	38	0	0	0	NO_USE	0
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	index	int	&	37	0	0	11	PARAM_USE	1
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	perturb	int	perturb()	28	0	0	0	NO_USE	0
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	j	int	NAME	27	0	0	0	NO_USE	0
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	firstRemoved	int	NAME	8	0	0	0	NO_USE	0
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	keys	int[]	PARAM_AS	39	1	0	3	NO_USE	1
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	states	byte[]	PARAM_AS	39	1	0	8	NO_USE	1
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	key	int	PARAM_AS	39	1	0	3	NO_USE	1
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	mask	int	PARAM_AS	39	1	0	0	NO_USE	0
564	265	8	OpenIntToDoubleHashMap.java	findInsertionIndex	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	0	CALLER_USE	0
565	304	4	OpenIntToDoubleHashMap.java	remove	hash	int	hashOf()	2	0	0	0	NO_USE	0
565	304	4	OpenIntToDoubleHashMap.java	remove	index	int	&	1	0	0	3	PARAM_USE	1
565	304	4	OpenIntToDoubleHashMap.java	remove	key	int	PARAM_AS	3	1	0	2	NO_USE	1
565	304	4	OpenIntToDoubleHashMap.java	remove	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	3	CALLER_USE	1
566	307	4	OpenIntToDoubleHashMap.java	remove	hash	int	hashOf()	5	0	0	0	NO_USE	0
566	307	4	OpenIntToDoubleHashMap.java	remove	index	int	&	4	0	0	3	NO_USE	1
566	307	4	OpenIntToDoubleHashMap.java	remove	key	int	PARAM_AS	6	1	0	2	NO_USE	0
566	307	4	OpenIntToDoubleHashMap.java	remove	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	3	FIELD_USE	1
567	314	6	OpenIntToDoubleHashMap.java	remove	perturb	int	perturb()	3	0	1	0	NO_USE	0
567	314	6	OpenIntToDoubleHashMap.java	remove	hash	int	hashOf()	12	0	1	0	NO_USE	0
567	314	6	OpenIntToDoubleHashMap.java	remove	index	int	&	11	0	1	3	PARAM_USE	1
567	314	6	OpenIntToDoubleHashMap.java	remove	j	int	NAME	4	0	1	0	NO_USE	0
567	314	6	OpenIntToDoubleHashMap.java	remove	key	int	PARAM_AS	13	1	1	2	NO_USE	1
567	314	6	OpenIntToDoubleHashMap.java	remove	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	1	3	CALLER_USE	1
568	353	4	OpenIntToDoubleHashMap.java	put	index	int	findInsertionIndex()	3	0	0	1	NO_USE	1
568	353	4	OpenIntToDoubleHashMap.java	put	previous	double	NAME	2	0	0	0	NO_USE	0
568	353	4	OpenIntToDoubleHashMap.java	put	newMapping	boolean	LITERAL	1	0	0	0	NO_USE	0
568	353	4	OpenIntToDoubleHashMap.java	put	key	int	PARAM_AS	4	1	0	0	NO_USE	0
568	353	4	OpenIntToDoubleHashMap.java	put	value	double	PARAM_AS	4	1	0	0	NO_USE	0
568	353	4	OpenIntToDoubleHashMap.java	put	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	1	CALLER_USE	0
569	361	4	OpenIntToDoubleHashMap.java	put	index	int	findInsertionIndex()	11	0	0	1	NO_USE	0
569	361	4	OpenIntToDoubleHashMap.java	put	previous	double	NAME	10	0	0	0	NO_USE	0
569	361	4	OpenIntToDoubleHashMap.java	put	newMapping	boolean	LITERAL	9	0	0	0	NO_USE	1
569	361	4	OpenIntToDoubleHashMap.java	put	key	int	PARAM_AS	12	1	0	0	NO_USE	0
569	361	4	OpenIntToDoubleHashMap.java	put	value	double	PARAM_AS	12	1	0	0	NO_USE	0
569	361	4	OpenIntToDoubleHashMap.java	put	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	1	FIELD_USE	0
570	363	6	OpenIntToDoubleHashMap.java	put	index	int	findInsertionIndex()	13	0	0	1	NO_USE	0
570	363	6	OpenIntToDoubleHashMap.java	put	previous	double	NAME	12	0	0	0	NO_USE	0
570	363	6	OpenIntToDoubleHashMap.java	put	newMapping	boolean	LITERAL	11	0	0	0	NO_USE	0
570	363	6	OpenIntToDoubleHashMap.java	put	key	int	PARAM_AS	14	1	0	0	NO_USE	0
570	363	6	OpenIntToDoubleHashMap.java	put	value	double	PARAM_AS	14	1	0	0	NO_USE	0
570	363	6	OpenIntToDoubleHashMap.java	put	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	0	1	CALLER_USE	1
571	384	6	OpenIntToDoubleHashMap.java	growTable	i	int	0	1	0	1	1	ARRIDX_USE	1
571	384	6	OpenIntToDoubleHashMap.java	growTable	oldLength	int	NAME	10	0	1	0	NO_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	oldKeys	int[]	NAME	9	0	1	0	ARR_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	oldValues	double[]	NAME	8	0	1	0	ARR_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	oldStates	byte[]	NAME	7	0	1	1	NO_USE	1
571	384	6	OpenIntToDoubleHashMap.java	growTable	newLength	int	*	6	0	1	0	NO_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	newKeys	int[]	ARRAY_CREATION	5	0	1	0	PARAM_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	newValues	double[]	ARRAY_CREATION	4	0	1	0	ARR_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	newStates	byte[]	ARRAY_CREATION	3	0	1	0	PARAM_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	newMask	int	-	2	0	1	0	PARAM_USE	0
571	384	6	OpenIntToDoubleHashMap.java	growTable	THIS	OpenIntToDoubleHashMap	UNKNOWN_AS	2147483647	0	1	0	CALLER_USE	0
572	52	4	CompositeFormat.java	parseNextCharacter	index	int	getIndex()	3	0	0	2	x++	1
572	52	4	CompositeFormat.java	parseNextCharacter	n	int	length()	2	0	0	2	<	1
572	52	4	CompositeFormat.java	parseNextCharacter	ret	char	0	1	0	0	0	NO_USE	0
572	52	4	CompositeFormat.java	parseNextCharacter	source	String	PARAM_AS	4	1	0	0	CALLER_USE	0
572	52	4	CompositeFormat.java	parseNextCharacter	pos	ParsePosition	PARAM_AS	4	1	0	0	CALLER_USE	0
572	52	4	CompositeFormat.java	parseNextCharacter	THIS	CompositeFormat	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
573	59	6	CompositeFormat.java	parseNextCharacter	c	char	UNKNOWN_AS	2147483647	0	0	0	OTHER_USE	0
573	59	6	CompositeFormat.java	parseNextCharacter	index	int	getIndex()	10	0	0	2	NO_USE	1
573	59	6	CompositeFormat.java	parseNextCharacter	n	int	length()	9	0	0	2	NO_USE	1
573	59	6	CompositeFormat.java	parseNextCharacter	ret	char	0	8	0	0	0	NO_USE	0
573	59	6	CompositeFormat.java	parseNextCharacter	source	String	PARAM_AS	11	1	0	0	NO_USE	0
573	59	6	CompositeFormat.java	parseNextCharacter	pos	ParsePosition	PARAM_AS	11	1	0	0	NO_USE	0
573	59	6	CompositeFormat.java	parseNextCharacter	THIS	CompositeFormat	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
574	81	4	CompositeFormat.java	parseNumber	ret	Number	NULL	8	0	0	0	NO_USE	0
574	81	4	CompositeFormat.java	parseNumber	sb	StringBuilder	CLASS_INSTANCE_CREATION	7	0	0	1	NO_USE	1
574	81	4	CompositeFormat.java	parseNumber	n	int	length()	3	0	0	0	NO_USE	0
574	81	4	CompositeFormat.java	parseNumber	startIndex	int	getIndex()	2	0	0	1	NO_USE	1
574	81	4	CompositeFormat.java	parseNumber	endIndex	int	+	1	0	0	2	PARAM_USE	1
574	81	4	CompositeFormat.java	parseNumber	source	String	PARAM_AS	9	1	0	2	NO_USE	1
574	81	4	CompositeFormat.java	parseNumber	value	double	PARAM_AS	9	1	0	0	PARAM_USE	0
574	81	4	CompositeFormat.java	parseNumber	pos	ParsePosition	PARAM_AS	9	1	0	0	CALLER_USE	0
574	81	4	CompositeFormat.java	parseNumber	THIS	CompositeFormat	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
575	98	4	CompositeFormat.java	parseNumber	startIndex	int	getIndex()	3	0	0	1	NO_USE	1
575	98	4	CompositeFormat.java	parseNumber	number	Number	parse()	2	0	0	1	NO_USE	0
575	98	4	CompositeFormat.java	parseNumber	endIndex	int	getIndex()	1	0	0	1	NO_USE	1
575	98	4	CompositeFormat.java	parseNumber	source	String	PARAM_AS	4	1	0	0	PARAM_USE	0
575	98	4	CompositeFormat.java	parseNumber	format	NumberFormat	PARAM_AS	4	1	0	0	NO_USE	0
575	98	4	CompositeFormat.java	parseNumber	pos	ParsePosition	PARAM_AS	4	1	0	0	PARAM_USE	0
575	98	4	CompositeFormat.java	parseNumber	THIS	CompositeFormat	UNKNOWN_AS	2147483647	0	0	0	FIELD_USE	0
576	102	8	CompositeFormat.java	parseNumber	i	int	0	2	0	1	0	NO_USE	0
576	102	8	CompositeFormat.java	parseNumber	special	double[]	OTHERS	3	0	1	0	NO_USE	0
576	102	8	CompositeFormat.java	parseNumber	startIndex	int	getIndex()	7	0	1	1	NO_USE	0
576	102	8	CompositeFormat.java	parseNumber	number	Number	parse()	6	0	1	1	NO_USE	1
576	102	8	CompositeFormat.java	parseNumber	endIndex	int	getIndex()	5	0	1	1	NO_USE	0
576	102	8	CompositeFormat.java	parseNumber	source	String	PARAM_AS	8	1	1	0	NO_USE	0
576	102	8	CompositeFormat.java	parseNumber	format	NumberFormat	PARAM_AS	8	1	1	0	NO_USE	0
576	102	8	CompositeFormat.java	parseNumber	pos	ParsePosition	PARAM_AS	8	1	1	0	NO_USE	0
576	102	8	CompositeFormat.java	parseNumber	THIS	CompositeFormat	UNKNOWN_AS	2147483647	0	1	0	NO_USE	0
577	119	4	CompositeFormat.java	parseFixedstring	startIndex	int	getIndex()	2	0	0	2	PARAM_USE	1
577	119	4	CompositeFormat.java	parseFixedstring	endIndex	int	+	1	0	0	2	NO_USE	1
577	119	4	CompositeFormat.java	parseFixedstring	source	String	PARAM_AS	3	1	0	3	NO_USE	1
577	119	4	CompositeFormat.java	parseFixedstring	expected	String	PARAM_AS	3	1	0	1	NO_USE	1
577	119	4	CompositeFormat.java	parseFixedstring	pos	ParsePosition	PARAM_AS	3	1	0	0	CALLER_USE	0
577	119	4	CompositeFormat.java	parseFixedstring	THIS	CompositeFormat	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
578	136	4	CompositeFormat.java	formatDouble	value	double	PARAM_AS	1	1	0	2	PARAM_USE	1
578	136	4	CompositeFormat.java	formatDouble	format	NumberFormat	PARAM_AS	1	1	0	0	CALLER_USE	0
578	136	4	CompositeFormat.java	formatDouble	toAppendTo	StringBuffer	PARAM_AS	1	1	0	0	CALLER_USE	0
578	136	4	CompositeFormat.java	formatDouble	pos	FieldPosition	PARAM_AS	1	1	0	0	PARAM_USE	0
578	136	4	CompositeFormat.java	formatDouble	THIS	CompositeFormat	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
579	102	4	TransformerMap.java	transform	value	double	NAME	1	0	0	0	NO_USE	0
579	102	4	TransformerMap.java	transform	o	Object	PARAM_AS	2	1	0	2	PARAM_USE	1
579	102	4	TransformerMap.java	transform	THIS	TransformerMap	UNKNOWN_AS	2147483647	0	0	0	FIELD_USE	0
580	107	6	TransformerMap.java	transform	trans	NumberTransformer	getTransformer()	1	0	0	1	CALLER_USE	1
580	107	6	TransformerMap.java	transform	value	double	NAME	6	0	0	0	NO_USE	0
580	107	6	TransformerMap.java	transform	o	Object	PARAM_AS	7	1	0	2	PARAM_USE	0
580	107	6	TransformerMap.java	transform	THIS	TransformerMap	UNKNOWN_AS	2147483647	0	0	0	NO_USE	0
581	117	4	TransformerMap.java	equals	other	Object	PARAM_AS	1	1	0	2	NO_USE	1
581	117	4	TransformerMap.java	equals	THIS	TransformerMap	UNKNOWN_AS	2147483647	0	0	6	NO_USE	1
582	120	4	TransformerMap.java	equals	other	Object	PARAM_AS	4	1	0	2	OTHER_USE	1
582	120	4	TransformerMap.java	equals	THIS	TransformerMap	UNKNOWN_AS	2147483647	0	0	6	FIELD_USE	0
